geom,TARGET_PLAN,SOL,RMC,EASTING_M,NORTHING_M,ELEV_M,LON_DD,LAT_DD,X,Y,Z,U,V,W,I,J,Image_ID,NOTES
01010000A0E610000084D15272882B614089832BAB28DC12C0F553B6F087C6B0C0,Saddleback_Horn,1675,62_1386,8141996.522,-279480.1329,-4294.531017,137.3604061,-4.714998889,0.084060132,-1.932154887,-0.098983273,0.103739936,0.129470449,-0.98614169,390.3745061,724.4531262,NLB_546017082RAS_F0621386NCAM00354M_,M100 mosaic target
01010000A0E6100000A04A9820972B61401E6B36DA8EDF12C0A924365429B7B0C0,Sagadahoc_Bay,1692,63_100,8142102.747,-279676.8946,-4279.161441,137.3621982,-4.718318376,-1.562563907,-0.979950793,-0.238558785,0.083308052,-0.092551446,-0.992216725,540.7360469,476.8130816,FLB_547614436RASLF0630100FHAZ00302M_,F169201
01010000A0E6100000E1B35022972B61402F40F1D88EDF12C0213B6F630BB7B0C0,Sagadahoc_Bay_RP,1691,63_0,8142102.796,-279676.8934,-4279.044486,137.362199,-4.718318357,-7.380442,-3.120326,-0.705514,0.079257,-0.081103,-0.99355,0,0,None,None
01010000A0E61000009927608A5D2E6140BF9D316DAC5C12C0C4698A772BA6B1C0,Saglek,315,6_704,8147243.07,-272100.5882,-4518.169793,137.4489185,-4.590501505,-2.768191783,0.504278878,-0.071418144,-0.072901206,0.041075904,-0.99649294,419.7667236,341.8896179,NLB_425281896RAS_F0060704NCAM00350M_,Main resistant layer - possible target for ChemCam to characterize different facies and to target grains/clasts vs fines/cement. Previously named N1907
01010000A0E6100000C00BEC5F802B6140980DD2A7F0DA12C0F02CFD6BF8CBB0C0,Saint_Daniel,1643,61_2740,8141938.116,-279409.5821,-4299.970398,137.3594207,-4.713808653,-5.478093134,10.33529262,-1.029602219,0.404813828,-0.825931318,-0.392381522,375.7956655,610.3690179,NLB_543263601RAS_F0612740NCAM00285M_,N164303
01010000A0E61000001E84F00CB32B614034B0DC36A4B712C06D0668233B48B1C0,Salem,1184,51_1430,8142304.791,-277366.3069,-4424.231009,137.3656068,-4.679337365,1.53105878,-1.112433885,0.217337128,0.103330777,-0.138433535,-0.984966476,581.1531982,534.5137329,NLB_502516765RASLF0511430NCAM00419M_,Potential AEGIS vein target N118404
01010000A0E6100000ABCB7ECD3E2C614015AC83BEF6A312C0EF353CEB206AB1C0,Saline_Valley,707,40_200,8143315.993,-276227.2593,-4458.128589,137.3826663,-4.660120942,-2.719253877,-0.05432634,0.083179244,0.32124031,-0.117351573,-0.939698495,215.8223839,217.3863721,NLB_460172792RASLF0400200NCAM00306M_,N70712
01010000A0E61000009F14E52DD72B61409BF42FF15FAC12C0996456A5335EB1C0,Salish1,1000,48_1570,8142566.207,-276714.1297,-4446.201742,137.370017,-4.66833474,-2.462663577,-0.195461372,-0.53800449,0.433193816,0.034427704,-0.900643017,475,599,NLB_486004813RASLF0481570NCAM00354M_,Change detection target 1
01010000A0E6100000BCB9C1BCD62B61404C30425053AC12C0D9158936A45EB1C0,Salish2,1000,48_1570,8142563.009,-276711.2741,-4446.641457,137.3699631,-4.668286566,0.392858987,-3.393239589,-0.098288944,-0.147241588,0.051918821,-0.987736991,589.7233887,81.83055115,NLB_486004899RAS_F0481570NCAM00354M_,Change detection target 2
01010000A0E6100000893EF68AD72B6140D90922EC49AC12C0E92364343B5FB1C0,Salish3,1000,48_1570,8142568.837,-276709.1507,-4447.231268,137.3700614,-4.668250742,2.516331334,2.435020821,0.491522086,0.237979804,0.024521971,-0.970960518,254.2633057,883.0054932,NLB_486005439RAS_F0481570NCAM07813M_,Change detection target 3
01010000A0E6100000905712ACDE2C614087B951EDB18B12C0A9002A1EA47EB1C0,Sally_Downs,584,30_786,8144472.757,-274822.4479,-4478.641085,137.4021817,-4.636420925,-2.047934816,-0.036088929,-0.053738953,0.504732467,-0.175648507,-0.845217599,417.5908508,473.7872925,NLB_449075450RASLF0300786NCAM00353M_,Potential MAHLI-only target to measure grain size of the active aeolian fraction.
01010000A0E6100000D2C65FC3142C61408E11E38CC4A712C0BCF65AB0305FB1C0,Salsberry_Peak,796,44_568,8143011.808,-276447.4515,-4447.190191,137.3775346,-4.663835718,-18.5314558,1.799009445,-6.657465281,0,0,0,179.5555574,485.2479755,NRB_467991308RAS_F0440568NCAM00297M_,
01010000A0E61000007E28EE18132C6140526B865894A612C0FB0C08309F6BB1C0,Salt_Wash,780,43_0,8142999.755,-276378.6662,-4459.621827,137.3773312,-4.662675269,1.425761554,-7.845160075,-0.999755378,0.152936604,0.344817795,-0.926126905,766.1383057,278.1083069,NLB_466479692RAS_F0430000NCAM07753M_,Conglomerate outcrop.
01010000A0E6100000147AE5DD0B2C614071D9E4EFC9A912C01ED8AB833A5FB1C0,Salton,952,45_1696,8142947.437,-276564.4404,-4447.228572,137.3764486,-4.665809391,-71.2703736,-5.990482829,-3.358830696,0,0,0,433.8265991,435.3797913,NLB_481930013RAS_S0451696NCAM00291M_,
01010000A0E610000028BFFA3F222E6140C15A3F15A35B12C0CBFB502CD494B1C0,Samuel Morse,42,3_78,8146814.062,-272040.59,-4500.828801,137.4416809,-4.5894893,-1.440330104,-3.147551493,-0.291315976,0.059766488,-0.00374576,-0.998205354,797.8508911,215.9964447,NLA_398920558RAS_F0030078NCAM00302M_,
01010000A0E6100000F0904CBC142C61409968E04485A712C04890D1B66764B1C0,San_Andreas,840,44_2414,8143011.608,-276433.1426,-4452.405133,137.3775312,-4.663594319,-0.712605096,1.938037813,-0.225726039,0.641522089,-0.176280413,-0.746575234,352.742981,481.9083557,FLB_471884280RASLF0442414FHAZ00337M_,Good face to look at contact between beds of different orientations - ok with no DRT Formerly F84001
01010000A0E61000009C3A41D1142C61407E11BC2885A712C0AF4096D67164B1C0,San_Bernardino,840,44_2414,8143012.2,-276433.1177,-4452.444681,137.3775412,-4.663593899,-0.687748382,2.53033804,-0.186178793,0.053138155,0.659449342,-0.749868575,332.9036749,1005.984396,NLB_471806967RASLF0442414NCAM00262M_,Another good DRT target on recessive unit with laminae and nearby vein Formerly N84002
01010000A0E610000059BFDB62142C6140E88F04A3C9A612C04EF37F148A6BB1C0,San_Francisquito,888,45_0,8143009.08,-276390.7161,-4459.539375,137.3774885,-4.662878558,-0.879131452,2.297052084,-0.172538758,0.119033189,0.070547037,-0.990380872,611.3051783,381.6752075,NLB_475806899RAS_F0450000NCAM00309M_,Potential white vein target for APXS?
01010000A0E61000008837D962142C61402EB5C9A5C9A612C03725922B8A6BB1C0,San_Francisquito_ccam,891,45_0,8143009.08,-276390.7186,-4459.539727,137.3774885,-4.6628786,-0.881578175,2.296772694,-0.172186721,0.122065182,0.069963039,-0.990053134,613.2592286,382.7427206,NLB_475806899RASLF0450000NCAM00309M_,Potential vein already targeted by APXS. New target defined at the start of the ccam raster.
01010000A0E61000001EA34156172C6140F539910D09A712C0E24102A7E869B1C0,San_Gabriel,789,44_190,8143030.431,-276405.0555,-4457.908798,137.3778487,-4.663120472,0.542510796,2.745907129,0.099228042,0.106573635,0.109053052,-0.988306364,249.068268,245.9366955,NLB_467371807RAS_F0440190NCAM00404M_,Light-toned vein material
01010000A0E6100000B8D9F15C152C61407BAC23BDE6A612C0249ECDA5756AB1C0,San_Rafael_Swell,781,43_216,8143016.149,-276397.2965,-4458.459561,137.3776078,-4.662989574,-0.999539372,3.206587008,-0.522860674,0.254231745,0.059566886,-0.96530722,291.415976,107.1953857,NLB_466740292RASLF0430216NCAM00353M_,
01010000A0E6100000F2FB0EF9DC2C6140AE807E7C148E12C0D7E5B3260B7EB1C0,San_Sou,625,31_1330,8144460.462,-274960.5046,-4478.043559,137.4019742,-4.638750024,5.502438045,-2.122464235,-1.147358663,-0.556880699,0.514708958,-0.651888476,716.5068993,350.1320928,NLB_451648923RASLF0311330NCAM06753M_,
01010000A0E6100000A2E39EE1122C61404DAC9CF7B0A712C07FDC454DFB62B1C0,San_Timoteo,925,45_774,8142998.192,-276443.0234,-4450.981648,137.3773049,-4.663761014,-3.9694214,0.99454721,-0.429484969,0.569233319,-0.039280633,-0.821237155,425.3120208,694.9921296,NLB_479523734RAS_F0450774NCAM00277M_,grey portion of raised vein (formerly N92501)
01010000A0E6100000C71B42E65F2B6140EE59573E58D012C04A6D2FEC19FFB0C0,Sand_Beach,1509,59_936,8141703.136,-278796.265,-4351.10126,137.3554565,-4.703461622,-0.627975253,-2.370246756,0.141260151,-0.083092245,-0.084957017,-0.992913902,449.7671814,655.6212769,NLB_531368818RASLF0590936NCAM00653M_,Soil 1x5 RLR observation Target created by Jens
01010000A0E61000000F5C9A017B2B6140A60863F86EB612C0CD1A84333D51B1C0,Sandamap,1348,54_1490,8141899.272,-277296.3822,-4433.239067,137.3587654,-4.678157693,1.232783959,0.550018012,-0.010932678,-0.422539007,-0.285883309,-0.86007645,393.8048096,955.5531006,NLB_516986030RAS_F0541490NCAM00354M_,exposed cross-section of aeolian material N134801
01010000A0E6100000D2C8CCC7F42C6140C7A6018FF38112C0D31D71052587B1C0,Sandy Dam,544,26_1274,8144632.726,-274258.4338,-4487.144614,137.4048804,-4.626905665,-0.663755685,-4.068387332,0.143149446,-0.042567298,0.044841965,-0.998086772,460.2741549,896.1290605,NLB_445616004RAS_F0261274NCAM00266M_,
01010000A0E610000077DBD5C7F42C6140D4C1E390F38112C024D605DB2287B1C0,Sandy_Dam_night,544,26_1274,8144632.727,-274258.4354,-4487.136155,137.4048804,-4.626905693,-0.665419066,-4.067385622,0.134689683,-0.063057398,0.018739433,-0.997833935,459.5723447,893.7346493,NLB_445616004RAS_F0261274NCAM00266M_,
01010000A0E6100000D75B0F2C7C2B6140D198083EC2D812C003729F9A6DD1B0C0,Sangerville,1630,61_1332,8141907.708,-279283.3165,-4305.428141,137.3589077,-4.711678476,-1.125470748,1.769720361,-0.331859393,-0.00672474,-0.003072591,-0.999972697,624.8721288,583.2634749,NLB_542040434EDR_F0611332NCAM00375M_,flat area for APXS touch not targetable by ccam (formerly N163001)
01010000A0E6100000FA1572357C2B6140EF92F871BFD812C0B29DEFA746D1B0C0,Sangerville_RP,1629,61_0,8141907.973,-279282.684,-4305.276,137.3589122,-4.711667805,-55.907,60.434,-6.234,-0.007,0,-0.999976,0,0,None,None
01010000A0E6100000829428625B2B61409E00B2B564CC12C001D2F36AE108B1C0,Sangwali,1489,58_1986,8141670.459,-278567.542,-4360.880538,137.3549052,-4.699602927,2.607010703,-0.068686626,0.340538214,0.069302451,-0.197129642,-0.977924897,914.7412123,283.7391197,NLB_529508290RAS_F0581986NCAM00654M_,possible drill location N148907
01010000A0E6100000B8A8500FBF2B614075CB9F1D43B712C08CBAD6DEE747B1C0,Sanitatis,1232,52_1162,8142391.686,-277344.3515,-4423.905744,137.3670727,-4.678966964,1.644508,-1.39212,0.145744,0.139375,-0.01041,-0.99019,390.1907,554.3416,NLB_506511132RASLF0521162NCAM00207M_,Formerly N123306 vein CCAM
01010000A0E61000005924F24F132C61402CB93BAAB9A712C0272D3E899262B1C0,Sanpete,928,45_852,8143001.31,-276444.9901,-4450.572407,137.3773575,-4.663794193,-2.519110979,0.594820576,-0.45689022,0.382198745,-0.267563364,-0.88449643,443.1428825,857.4872817,NLB_479702924RAS_F0450852NCAM00278M_,Dark margins of white vein. Target within Mastcam multispectral frame
01010000A0E6100000F015C1D0142C61403EFDEF2684A712C0A64BC4829364B1C0,Santa_Ana,843,44_2414,8143012.186,-276432.89,-4452.576214,137.3775409,-4.663590058,-0.460045972,2.516190034,-0.054645287,0.355163639,0.043168689,-0.933806841,252.4520264,465.6444092,FLB_471884280RASLF0442414FHAZ00337M_,Potential DRT target on recessive interval. Targeted in front hazcam
01010000A0E610000077D02BD1142C614013B4832F84A712C08693679C9064B1C0,Santa_Ana_DRT,853,44_2414,8143012.198,-276432.8976,-4452.564887,137.3775411,-4.663590186,-0.467621716,2.5279737,-0.065972835,0.312791497,0.004883212,-0.949809275,578.2601929,217.3878021,NLB_472244433RASLF0442414NCAM00321M_,
01010000A0E6100000234F833D2C2C614014B8F14402A312C046B75EA95268B1C0,Santa_Rosa_Hills,738,41_322,8143181.681,-276171.9798,-4456.322897,137.3804004,-4.659188344,-13.29280914,-9.028153788,-1.723001559,0,0,-1,460.1367773,145.2284498,NLB_462743831RAS_F0410322NCAM00271M_,Formerly known as N73811
01010000A0E6100000180E1A766A2B6140D33EFFAA42D312C0B2A4B1F78BEFB0C0,Sargent_Mountain,1538,59_2830,8141779.558,-278965.0428,-4335.546748,137.3567458,-4.706309006,0.805243379,2.64421001,-0.253251741,0.17458891,-0.214330476,-0.961031315,244.8746324,220.4415361,NLB_533854767RAS_F0592830NCAM00392M_,Formerly known as N135813
01010000A0E61000000A62B68E702B6140D128DDCAF7BB12C07A7077D6A645B1C0,Savate,1387,55_1336,8141823.668,-277616.747,-4421.65171,137.3574899,-4.683562441,-2.481,-0.5081,-0.03829,-0.01199,-0.06646,-0.99772,791.7139,457.9013,NLB_520542121RAS_F0551336NCAM00353M_,Formerly known as N138704 soil target
01010000A0E6100000843843F8492B61400BFFB144A7C312C0CA6DD9C9832EB1C0,Savungo,1436,57_462,8141544.46,-278061.6229,-4398.514799,137.3527795,-4.691067766,0.237133732,-3.288343845,-0.195201274,-0.463286037,0.529830143,-0.710384447,345.2954916,278.6739755,NLB_524889136RASLF0570462NCAM00654M_,None
01010000A0E6100000F6C835A9CF2B61409EE535C7C4AE12C0FE4AA43C0A56B1C0,Sawtooth,1082,49_1216,8142511.807,-276852.7011,-4438.039988,137.3690992,-4.670672524,-2.013098362,-1.559479243,-0.02934812,0.141677209,-0.087918799,-0.986000958,304.8414612,695.4544067,NLB_493380480RAS_F0491216NCAM00354M_,Light-toned rock possibly like Coldwater (new rock type from Sol 1080). formerly N108209
01010000A0E6100000AC5C03DD692B6140101DC30552D312C0C7FDCB98B0EFB0C0,Sawyers_Cove,1536,59_2830,8141775.231,-278968.5147,-4335.689831,137.3566728,-4.706367579,-2.666651376,-1.682745361,-0.110168505,0.483625807,-0.256927513,-0.836716367,928.050851,817.5339017,NLB_532962991EDR_F0592830NCAM07753M_,possible mudcrack-like cracks on three surrounding blocks
01010000A0E6100000FCA564325F2E6140A7C83DEAA55B12C055C9B3FC4FA8B1C0,Sayunei,165,5_2270,8147255.055,-272041.2304,-4520.31245,137.4491207,-4.589500103,-1.962389506,-0.916128576,-0.179249539,0.034932802,0.31767905,-0.947554609,900.9338565,866.5945565,NLA_412054109RAS_F0052270NCAM00362M_,Formerly known as N1325. MAHLI UV target bright material with unscuffed vein material
01010000A0E610000052956A1F6E2B6140512902A44AD812C0AE921D120EDAB0C0,Scarboro,1603,60_3162,8141806.051,-279256.2727,-4314.054964,137.3571927,-4.711222232,-2.193738062,0.376823436,-0.155036079,0.463002005,-0.012644001,-0.88626706,412.1023609,456.4249835,FLB_539620692RASLF0603162FHAZ00302M_,F160201 sidewall of scuff
01010000A0E61000000746C6AE6D2B6140A434AB754AD812C05664744022D9B0C0,Scarboro_RP,1602,60_0,8141802.867,-279256.2318,-4313.133796,137.357139,-4.711221541,-287.265808,11.228072,-21.906204,0.443138,-0.006138,-0.896432,0,0,None,None
01010000A0E610000024F6342C1C2E614096C72744FF6012C06F68C2FDB493B1C0,Scenic_Point,346,10_288,8146770.089,-272350.8613,-4499.706997,137.440939,-4.594723763,-3.480278515,-3.541596797,0.034633781,0.572945026,-0.068098615,-0.816759806,492.1535317,677.370372,NLB_428122179EDR_F0100288NCAM00259M_,Formerly known as N2026. Potential CCAM target for pointing test
01010000A0E6100000CB18791F992C61407A51C89E2D7612C0BE3104005B8FB1C0,SCHENECTADY,455,23_0,8143969.521,-273576.937,-4495.355469,137.3936918,-4.615408402,-1,-1,-1,-1,-1,-1,0,0,BASEMAP,DISTANT MASTCAM TARGET
01010000A0E61000004B9606D6A72B6140A5187160CEE012C0B02481ADA3AAB0C0,Schieffelin_Point,1709,63_1840,8142223.646,-279749.1438,-4266.639366,137.3642378,-4.719537265,-8.592816918,-5.739027233,-0.930633782,0.13512437,0.113095087,-0.98435306,411.2881697,287.289126,NLB_549034525RAS_F0631840NCAM00278M_,R0 frame over very flat laminated block for characterisation of sedimentology N170915
01010000A0E6100000BF1FA88A582E61403811C283285C12C00FF08731BBA5B1C0,Schmutz_002,67,5_104,8147206.9,-272070.7609,-4517.731225,137.4483083,-4.589998301,-0.155938428,-1.985179403,-0.111548907,4.49E-05,-0.005107306,-0.999986939,419.5691488,448.3788898,NLA_403353568RAS_F0050104NCAM00326M_,
01010000A0E6100000DA1FB28A582E6140B2C9A291285C12C0C490B549BAA5B1C0,Schmutz_002_ccam_pointing,67,5_104,8147206.901,-272070.7732,-4517.727687,137.4483083,-4.589998508,-0.168196172,-1.984075279,-0.115086226,0.210569768,0.207043426,-0.95540223,413.0444946,445.5061035,NLA_403353568RAS_F0050104NCAM00326M_,
01010000A0E6100000578E41EA202D6140F107DFB14F8012C0D797BDC05488B1C0,Schoharie,503,25_0,8144952.069,-274163.4962,-4488.331066,137.410268,-4.625304012,-2.657239243,-0.969548586,-0.452137142,0.832946196,-0.263534611,0.486569782,447.7951836,832.8317523,NLB_441350284RAS_F0250000NCAM00250M_,Edge of rock appears to have fine layeres. A vertical CCAM 5x1 or 10x1 might see chemical stratigraphy.
01010000A0E610000007FE430D6A2B61404AA2D0C82BD312C09838B104BFEFB0C0,Schoodic_Peninsula,1555,59_3004,8141776.595,-278959.8684,-4335.746165,137.3566958,-4.706221712,-1.238448044,-1.842919518,-0.003834652,0.161705877,-0.010869688,-0.986779148,590.6277537,505.2307329,NLB_535363366RASLF0593004NCAM00353M_,Target for CCAM vertical raster through T-shaped fracture fills
01010000A0E6100000FEE48DD0972B6140FB4077A744DF12C0AD0766080BB8B0C0,Schoolhouse_Ledge,1687,62_3350,8142107.72,-279660.1172,-4280.043097,137.3622821,-4.718035332,-1.670229286,1.183431882,-0.406903098,0.051242287,-0.162730215,-0.985339064,401.5412024,596.8414973,NLB_547170236RASLF0623350NCAM00399M_,APXS/MAHLI crest target? FormerlyN168701
01010000A0E61000005D0BDF92972B6140C1195FF83EDF12C096438B6C47B6B0C0,Schoolhouse_Ledge_RP,1686,62_0,8142105.977,-279658.832,-4278.279,137.3622527,-4.71801365,-279.738,94.969,-21.681,0.005,-0.133996,-0.990969,0,0,None,None
01010000A0E610000062C180D8692B6140F20774412CD312C077DD1355C5EFB0C0,Schooner_Head,1555,59_3004,8141775.104,-278959.975,-4335.770829,137.3566706,-4.70622351,-1.345003222,-3.334222851,0.020829431,0.085431126,0.017517656,-0.996190064,479.8258486,159.3088175,NLB_535363397RAS_F0593004NCAM00353M_,CCAM target through the smallest crack networks (horizontal raster)
01010000A0E610000084B546039D2B61403EA7F7CF6BB612C08811C2A38550B1C0,Schwarzrand,1273,53_636,8142145.332,-277295.6682,-4432.52203,137.3629166,-4.678145647,-1.21817,-1.53654,-0.09797,0.005206,0.033449,-0.99943,941.304,637.8224,NLB_510335616RAS_F0530636NCAM00207M_,dustier CS target? Formerly N127310
01010000A0E6100000378E588B582E6140108623F4285C12C0E5EFFF5FE3A4B1C0,SCOOP,61,5_104,8147206.919,-272070.8602,-4516.888184,137.4483086,-4.589999976,-1,-1,-1,-1,-1,-1,0,0,BASEMAP,DISTANT MASTCAM TARGET
01010000A0E6100000EA7FE78D582E6140F2816827285C12C0D3F6ECFBBDA5B1C0,scooped_soil,63,5_104,8147206.992,-272070.6794,-4517.742125,137.4483099,-4.589996925,-0.074369338,-1.893389104,-0.10064811,0.200660169,0.366574951,-0.908492315,443.682023,505.4660684,NLA_402906079RAS_F0050104NCAM00326M_,farthest from CCAM while still in obviously disturbed sois
01010000A0E61000007A2043C6722B61406E9961D32AB712C0C671CD8A7552B1C0,Scour Location,1359,54_2202,8141839.709,-277338.8592,-4434.459149,137.3577606,-4.678874305,-12.1181554,-3.691658277,-0.410850792,0.23048344,0.944235681,0.235151821,498.2355042,293.9178772,NLB_517605760RAS_F0542202NCAM00284M_,POI - Delete later
01010000A0E6100000038DEA58DF2C6140A2BA7446778312C0D2D25B1C698AB1C0,Scrutons,549,27_520,8144477.642,-274346.1023,-4490.410589,137.4022641,-4.628384686,-30.63430492,-31.59674474,-0.626520411,0,0,0,654.2091675,170.5377655,NLB_446057739RAS_F0270520NCAM00269M_,target A
01010000A0E61000009A7DAB04082D6140DCDD7759988112C098235CAFFC86B1C0,scuff_cliff2_rp_tweak,529,26_0,8144771.924,-274237.81,-4486.987051,137.4072288,-4.62655773,6.665,-7.915,-0.615,-0.166002,0.437004,-0.884008,0,0,0,
01010000A0E61000009A7DAB04082D6140DCDD7759988112C098235CAFFC86B1C0,scuff_cliff2_rp_tweak_2,529,26_0,8144771.924,-274237.81,-4486.987051,137.4072288,-4.62655773,6.665,-7.915,-0.615,-0.166002,0.437004,-0.884008,0,0,0,
01010000A0E610000014B4340C082D61407701F543988112C065F0287C0987B1C0,scuff_mid4,529,26_0,8144772.137,-274237.791,-4487.037051,137.4072324,-4.626557409,6.684,-7.702,-0.565,-0.074979,0.069981,-0.994726,0,0,0,
01010000A0E610000014B4340C082D61407701F543988112C065F0287C0987B1C0,scuff_mid4_2,529,26_0,8144772.137,-274237.791,-4487.037051,137.4072324,-4.626557409,6.684,-7.702,-0.565,-0.074979,0.069981,-0.994726,0,0,0,
01010000A0E6100000C272CEAA582E614049ACCD47315C12C06B7F677BCBA5B1C0,Scuff_Spot,56,4_0,8147207.809,-272072.743,-4517.794852,137.4483236,-4.59003174,6.242982,328.206512,14.236258,-0.0342,-0.001501,-0.999414,0,0,0,
01010000A0E610000098610B87582E614050AE54B22B5C12C0D6D9E9B2C8A5B1C0,Scuff_target_sol59,59,5_0,8147206.798,-272071.4804,-4517.78398,137.4483066,-4.590010439,0.540580596,-1.934278152,-0.112016087,-0.058005376,0.104100834,-0.992873813,349.2854493,756.0663346,NLA_402648938RAS_F0050000NCAM00321M_,
01010000A0E610000047DED2AA582E6140BA74C847315C12C025068195C388B1C0,Scuffed_E,58,5_0,8147207.809,-272072.743,-4488.764,137.4483236,-4.59003174,0,0,0,0,0,0,0,0,,Targets not in MSLICE.
01010000A0E6100000F19BF2BB612B614014B1BE1A93D112C05F77AC545BFBB0C0,Seal_Harbor,1514,59_1596,8141716.411,-278867.4598,-4347.356761,137.3556804,-4.704662722,6.311232256,-4.383766289,0.866760768,0.100494908,-0.077230911,-0.991935585,340.8469849,567.576355,NLB_531735081RAS_F0591596NCAM07753M_,
01010000A0E6100000C8369B975C2E6140CA28A545B75C12C088D3BF2AD6A5B1C0,Seal_Lake,323,6_804,8147236.209,-272103.0405,-4517.83659,137.4488028,-4.590542877,-2.142525254,-0.62544445,-0.347003947,0.457951931,-0.089837926,-0.884425917,330.2725615,755.188512,NLB_425639671RAS_F0060804NCAM00350M_,Formerely N1921 Resistant Layer - Case hardened?
01010000A0E61000000ABFE65D142C614019A4E1A5CBA612C038169DFF706BB1C0,Searles,880,45_0,8143008.94,-276391.1709,-4459.4414,137.3774862,-4.66288623,-1.333890804,2.156944544,-0.270513706,-0.025141227,0.020456225,-0.999474565,838.77771,545.7171021,NLB_474817684RAS_F0450000NCAM00320M_,largest pancake (previously potatoe (sic)) candidate for CCAM 1x3
